145.149211,0.0,444.123565,11261.603821
145.149527,0.0,222.061783,11644.65157
145.149844,0.0,370.102971,11568.04202
145.150161,0.0,370.102971,11721.261119
145.150478,222.061783,592.164754,11797.870669
145.150795,0.0,370.102971,11644.65157
145.151112,0.0,296.082377,11414.82292
145.151429,-148.041188,296.082377,11721.261119
145.151746,-1184.329507,592.164754,11491.43247
145.152063,-148.041188,444.123565,11261.603821
145.15238,0.0,222.061783,11491.43247
145.152696,0.0,148.041188,11568.04202
145.153013,-148.041188,296.082377,11414.82292
145.15333,222.061783,296.082377,12257.527968
145.153647,0.0,518.144159,11261.603821
145.153964,0.0,370.102971,11338.21337
145.154281,0.0,518.144159,11568.04202
145.154598,0.0,518.144159,11721.261119
145.154915,148.041188,444.123565,11491.43247
145.155232,0.0,592.164754,11797.870669
145.155549,0.0,592.164754,11644.65157
145.155865,0.0,666.185348,11568.04202
145.156182,-592.164754,1110.308913,10495.508323
145.156499,0.0,518.144159,11568.04202
145.156816,0.0,592.164754,11568.04202
145.157133,0.0,518.144159,11644.65157
145.15745,0.0,592.164754,11568.04202
145.157767,74.020594,-444.123565,11338.21337
145.158084,0.0,222.061783,11644.65157
145.158401,0.0,148.041188,11797.870669
145.158718,0.0,370.102971,11644.65157
145.159034,0.0,296.082377,11414.82292
145.159351,-370.102971,148.041188,11338.21337
145.159668,-148.041188,296.082377,11491.43247
145.159985,0.0,370.102971,11338.21337
145.160302,-148.041188,444.123565,11414.82292
145.160619,-148.041188,222.061783,12870.404366
145.160936,222.061783,0.0,11338.21337
145.161253,0.0,370.102971,11414.82292
145.16157,0.0,370.102971,11568.04202
145.161886,0.0,222.061783,11644.65157
145.162203,222.061783,296.082377,12180.918418
145.16252,0.0,444.123565,11491.43247
145.162837,0.0,74.020594,11568.04202
145.163154,0.0,444.123565,11491.43247
145.163471,0.0,222.061783,11797.870669
145.163788,-370.102971,148.041188,11108.384721
145.164105,0.0,444.123565,11491.43247
145.164422,-148.041188,444.123565,11414.82292
145.164739,-148.041188,370.102971,11644.65157
145.165055,-222.061783,592.164754,12180.918418
145.165372,0.0,666.185348,11414.82292
145.165689,0.0,740.205942,11721.261119
145.166006,-148.041188,666.185348,11568.04202
145.166323,0.0,444.123565,11644.65157
145.16664,74.020594,814.226536,12487.356617
145.166957,222.061783,444.123565,11644.65157
145.167274,148.041188,296.082377,11644.65157
145.16759,0.0,370.102971,11414.82292
145.167907,0.0,296.082377,11721.261119
145.168224,0.0,666.185348,12257.527968
145.168541,0.0,74.020594,11568.04202
145.168858,0.0,444.123565,11491.43247
145.169175,0.0,148.041188,11568.04202
145.169491,0.0,296.082377,12334.137518
145.169808,370.102971,74.020594,12487.356617
145.170125,0.0,370.102971,11491.43247
145.170442,-148.041188,222.061783,11491.43247
145.170759,-148.041188,518.144159,11644.65157
145.171076,-74.020594,962.267725,11414.82292
145.171392,-148.041188,888.24713,11644.65157
