148.269335,148.041188,370.102971,11644.65157
148.269652,0.0,148.041188,11568.04202
148.269968,0.0,444.123565,11644.65157
148.270285,0.0,370.102971,11184.994271
148.270602,0.0,370.102971,10725.336972
148.270919,0.0,370.102971,11414.82292
148.271236,0.0,296.082377,11568.04202
148.271553,0.0,444.123565,11261.603821
148.271869,74.020594,370.102971,11414.82292
148.272186,0.0,444.123565,11108.384721
148.272503,0.0,592.164754,11338.21337
148.27282,0.0,444.123565,11797.870669
148.273137,0.0,666.185348,11644.65157
148.273453,-74.020594,592.164754,11644.65157
148.27377,-148.041188,444.123565,11797.870669
148.274087,74.020594,0.0,11031.775171
148.274404,0.0,370.102971,11644.65157
148.274721,0.0,444.123565,11644.65157
148.275037,0.0,444.123565,11797.870669
148.275354,0.0,370.102971,11568.04202
148.275671,0.0,962.267725,10955.165621
148.275988,-148.041188,444.123565,11568.04202
148.276305,0.0,296.082377,11414.82292
148.276621,0.0,518.144159,11491.43247
148.276938,-148.041188,444.123565,11338.21337
148.277255,0.0,888.24713,11797.870669
148.277572,-222.061783,74.020594,11644.65157
148.277889,0.0,444.123565,11568.04202
148.278205,-296.082377,592.164754,11568.04202
148.278522,0.0,444.123565,11568.04202
148.278839,444.123565,370.102971,11261.603821
148.279156,-222.061783,444.123565,11721.261119
148.279473,0.0,296.082377,11644.65157
148.27979,0.0,370.102971,11414.82292
148.280106,0.0,444.123565,11644.65157
148.280423,0.0,-296.082377,11797.870669
148.28074,-296.082377,592.164754,11568.04202
148.281057,74.020594,370.102971,11568.04202
148.281374,0.0,518.144159,11644.65157
148.28169,74.020594,592.164754,11644.65157
148.282007,-222.061783,592.164754,12640.575717
148.282324,74.020594,444.123565,11108.384721
148.282641,0.0,370.102971,11338.21337
148.282958,0.0,592.164754,11491.43247
148.283274,0.0,370.102971,11721.261119
148.283591,0.0,222.061783,11491.43247
148.283908,0.0,740.205942,11951.089769
148.284225,0.0,222.061783,11491.43247
148.284541,-148.041188,444.123565,11797.870669
148.284858,0.0,444.123565,11644.65157
148.285175,0.0,592.164754,11644.65157
148.285492,-74.020594,888.24713,10955.165621
148.285808,0.0,592.164754,12027.699319
148.286125,0.0,518.144159,11797.870669
148.286442,0.0,444.123565,11491.43247
148.286759,-148.041188,518.144159,11874.480219
148.287075,296.082377,370.102971,11951.089769
