23369.133684,0.0,370.102971,11797.870669
23369.134001,0.0,370.102971,11721.261119
23369.134318,0.0,296.082377,11568.04202
23369.134635,0.0,222.061783,11491.43247
23369.134952,296.082377,222.061783,11184.994271
23369.135269,0.0,370.102971,11721.261119
23369.135586,0.0,444.123565,11797.870669
23369.135902,0.0,518.144159,11491.43247
23369.136219,0.0,592.164754,10648.727422
23369.136536,-148.041188,592.164754,11721.261119
23369.136853,0.0,444.123565,11491.43247
23369.13717,0.0,444.123565,11568.04202
23369.137487,0.0,296.082377,11644.65157
23369.137804,0.0,-222.061783,12487.356617
23369.138121,-296.082377,296.082377,11797.870669
23369.138438,-222.061783,444.123565,11644.65157
23369.138755,-222.061783,296.082377,11568.04202
23369.139072,-148.041188,444.123565,11644.65157
23369.139389,0.0,444.123565,9576.193725
23369.139706,0.0,444.123565,11491.43247
23369.140023,0.0,518.144159,11491.43247
23369.14034,0.0,222.061783,11721.261119
23369.140657,0.0,444.123565,11644.65157
23369.140973,0.0,962.267725,11491.43247
23369.14129,0.0,444.123565,11874.480219
23369.141607,0.0,370.102971,11491.43247
23369.141924,0.0,518.144159,11644.65157
23369.142241,0.0,296.082377,11644.65157
23369.142558,-296.082377,0.0,11568.04202
23369.142875,-222.061783,444.123565,11414.82292
23369.143192,0.0,370.102971,11491.43247
23369.143509,-222.061783,222.061783,11797.870669
23369.143826,0.0,370.102971,11797.870669
23369.144143,0.0,222.061783,11721.261119
23369.14446,-222.061783,370.102971,11797.870669
23369.144777,0.0,222.061783,11491.43247
23369.145094,-222.061783,444.123565,11644.65157
23369.145411,-518.144159,1258.350101,11491.43247
23369.145728,148.041188,296.082377,11568.04202
23369.146044,0.0,296.082377,11568.04202
23369.146361,0.0,518.144159,11721.261119
23369.146678,0.0,444.123565,11491.43247
23369.146995,370.102971,814.226536,11644.65157
23369.147312,74.020594,296.082377,11338.21337
23369.147629,0.0,592.164754,11644.65157
23369.147946,0.0,518.144159,11414.82292
23369.148263,0.0,444.123565,11644.65157
23369.14858,148.041188,444.123565,12793.794817
23369.148897,0.0,518.144159,11491.43247
23369.149214,-370.102971,592.164754,11644.65157
23369.149531,-296.082377,518.144159,11721.261119
23369.149848,-296.082377,370.102971,11491.43247
23369.150165,444.123565,592.164754,11568.04202
23369.150482,-148.041188,222.061783,11874.480219
23369.150798,0.0,370.102971,11568.04202
23369.151115,-148.041188,370.102971,11414.82292
23369.151432,74.020594,370.102971,11568.04202
23369.151749,0.0,888.24713,11951.089769
23369.152066,0.0,518.144159,11951.089769
23369.152383,0.0,370.102971,11568.04202
23369.1527,0.0,444.123565,11568.04202
23369.153017,0.0,370.102971,11644.65157
23369.153334,444.123565,74.020594,11721.261119
23369.153651,74.020594,370.102971,11414.82292
23369.153968,0.0,222.061783,11721.261119
23369.154285,0.0,370.102971,11491.43247
23369.154602,0.0,370.102971,11108.384721
23369.154919,0.0,592.164754,11644.65157
23369.155236,0.0,444.123565,11491.43247
23369.155553,0.0,444.123565,11491.43247
23369.155869,-370.102971,666.185348,11644.65157
23369.156186,0.0,444.123565,12947.013916
23369.156503,-148.041188,370.102971,11721.261119
23369.15682,0.0,370.102971,11491.43247
23369.157137,0.0,518.144159,11568.04202
23369.157454,0.0,370.102971,11568.04202
23369.157771,222.061783,74.020594,11797.870669
23369.158088,74.020594,370.102971,11414.82292
23369.158405,0.0,296.082377,11568.04202
23369.158722,-148.041188,222.061783,11414.82292
23369.159039,0.0,444.123565,11338.21337
23369.159356,0.0,666.185348,10495.508323
23369.159673,148.041188,296.082377,11644.65157
23369.15999,0.0,370.102971,11184.994271
23369.160307,0.0,444.123565,11491.43247
23369.160624,-222.061783,518.144159,11644.65157
23369.160941,-148.041188,666.185348,10801.946522
23369.161258,0.0,296.082377,11644.65157
23369.161575,0.0,296.082377,11644.65157
23369.161892,0.0,370.102971,11568.04202
23369.162208,-222.061783,444.123565,11414.82292
23369.162525,370.102971,444.123565,11491.43247
23369.162842,0.0,518.144159,11568.04202
23369.163159,-148.041188,222.061783,11568.04202
23369.163476,74.020594,296.082377,11568.04202
23369.163793,-222.061783,592.164754,11721.261119
23369.16411,0.0,444.123565,11261.603821
23369.164427,0.0,370.102971,11644.65157
23369.164744,0.0,370.102971,11338.21337
23369.165061,0.0,370.102971,11644.65157
23369.165378,0.0,148.041188,12180.918418
23369.165695,-222.061783,296.082377,11797.870669
23369.166012,0.0,518.144159,11874.480219
23369.166329,0.0,666.185348,11797.870669
23369.166646,0.0,518.144159,11491.43247
23369.166963,-222.061783,666.185348,11031.775171
23369.16728,0.0,148.041188,11414.82292
23369.167597,0.0,370.102971,11644.65157
23369.167914,0.0,370.102971,11261.603821
